"date","type","dead","injured","location","details","perpetrator","partOf"
"13","Shooting","0","3","Çukurca, Turkey","An armed attack by the PKK on Turkey's Cucurka left 3 road construction workers injured.[175]","PKK","Kurdish–Turkish conflict"
"13-14","Shooting","10 (+15)","5","Urozgan Province, Afghanistan","The Taliban attacked security posts in the Urozgan Province killing at least 10 security officers and injuring around 5. 15 Taliban terrorists were also killed in the attack.[176]","Taliban","War in Afghanistan"
"14","Bombing","0","6","Bijapur District, India","A bomb placed by Maoists detonated injuring five security personnel and one civilian in India's Chhattisgarh's district.[177][178]","CPI","Naxalite–Maoist insurgency"
"14","Shooting","3","1","Pol-e Alam, Afghanistan","A policeman killed three of his colleagues and wounded a fourth one in a shooting attack in the city of Pol-e Alam. The policeman is said to have contacts with the Taliban and to have done the attack for the Taliban.[179]","Taliban","War in Afghanistan"
"14","Bombing, Attempted Bombing","0","0 (+1)","Buenos Aires, Argentina","An improvised device detonated prematurely and seriously injured a female militant in an attack against the grave of Ramón Lorenzo Falcón[180] In another incident an explosive device were threw to the house of the judge Claudio Bonaro, in Belgrano neighborhood, but failed to detonate. The attacks occurred two weeks after the G-20 summit that will take place in the Argentine capital. A series of raids were carried out leaving more than 13 detainees.[181][182]","Anarchists","Terrorism in Argentina"
"14","Shooting","9 (+5)","0","Maidan Wardak Province, Afghanistan","A Taliban attack on the Maidan Wardak Province killed at least 9 Afghan Soldiers, 5 Taliban were also killed in the clashes.[183]","Taliban","War in Afghanistan"
"14","Shooting","2","1","Ségou, Mali","Two soldiers were killed and another one was injured in an attack by an Al-Qaeda group on a checkpoint in the Segou Region.[184][185]","Al-Qaeda in the Islamic Maghreb","Northern Mali conflict"
"14","Shooting","3","Several","Borno State, Nigeria","Boko Haram terrorists believed to be affiliated with the Islamic State West Africa Province attacked a military base in the small town of Kareto at the Borno State leaving 3 soldiers dead and several others wounded and missing.[186]","Boko Haram","Boko Haram insurgency"
"14","Shooting, arson","1","1","Macomia District, Mozambique","Eight Ansar-al-Sunna militants attacked the Nagalue village in the Macomia District shooting dead a person and wounding another one. Afterwards the militants set on fire at least 19 houses before leaving.[187]","Ansar al Sunna","Islamist insurgency in Mozambique"
"14","Stabbing","0","4 (+1)","Jerusalem, East Talpiot, Israel","Four Israeli Soldiers were lightly injured when an assailant stabbed them in a police station in the neighborhood of Jerusalem, Armon Hanatziv. The attacker was shot and wounded.[188][189]","Palestinian Nationalist (suspected)","Israeli–Palestinian conflict"
"15","Arson","0","0","Malleco Province, Chile","A school was burned by gunmen fired some shots before setting the building on fire in the municipality of Ercilla. Later, two houses located in the rural area of Angol were set on fire by unknown attackers, barricades were also reported in nearby localities.[190]","Mapuche militants","Mapuche conflict"
"15","Shooting","40","Several","Farah Province, Afghanistan","The Taliban surprise attacked an army base in the Farah province killing at least 40 security personnel and wounding several as well as seizing many weapons and vehicles from the base.[191][192][193]","Taliban","War in Afghanistan"
"15","Kidnapping","0","13 Kidnapped","Bamessing, Cameroon","13 nuns were kidnapped by unidentified gunmen in Bamessing, spending a day in captivity before being released the next day.[194]","Ambazonia Defence Forces (suspected)","Anglophone crisis"
"15","Arson, Shooting","1","3","Sukma district, India","Naxals killed a road construction contractor. Three workers were beaten and torched vehicles on Thursday, in Chhattisgarh's insurgency-hit Sukma district, police said.[195][196]","CPI","Naxalite-Maoist insurgency"
"15","Bombing","2","1","Mosul, Iraq","A bomb detonated while a police vehicle was on its way from Mosul to a nearby village leaving 2 civilians dead and a policeman injured. The Islamic State was most likely behind the attack.[197]","Islamic State","Iraqi insurgency"
"15","Bombing","1","0","Bara Subdivision, Pakistan","A bomb exploded while a civilian was passing by ultimately killing the civilian. The bombing occurred in the Bara Subdivision.[198]","Tehrik-i-Taliban Pakistan (suspected)","War in North-West Pakistan"
"15","Shooting, bombing","3 (+13)","2 (+16)","Qalay-I-Zal District, Afghanistan","3 security forces were killed and 2 were wounded in Taliban attacks in the Qala I Zal District. 13 Taliban militants were killed and 16 were wounded.[199]","Taliban","War in Afghanistan"
"15","Shooting","20","10","Beni, Democratic Republic of the Congo","20 people including 8 UN Peacekeepers and 12 Congo Soldiers were killed as well as 10 others injured in an attack by the Allied Democratic Forces during a military operation by the UN Soldiers near Beni.[200][201][202]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"15","Shooting, kidnapping","1","0","Pulwama, India","Terrorists of suspected Hizbul Mujahideen abducted a 17-year-old teenager and later shot him dead in a village in Pulwama, India.[203]","Hizbul Mujahideen","Insurgency in Jammu and Kashmir"
"15","Shooting","1","0","Bossey, Burkina Faso","A municipal councilor of the village of Bossey in the Province of Arbinda was shot dead by several presumed Ansarul Islam gunmen.[204]","Al-Qaeda in the Islamic Maghreb","Insurgency in the Maghreb"
"15","Shootings, arson","60","Dozens","Alindao, Central African Republic","Attacks by armed groups killed at least 60 civilians in the town of Alindao. The attacks began when Anti-Balaka fighters attacked Muslims, afterwards a Seleka group killed dozens of Christians in an attack on a cathedral and many of the people killed were sheltering at a church while also setting many homes on fire one person was left missing and dozens were injured. In total 60 people were killed in the attacks.[205][206][207][208]","Anti-balaka and Séléka","Central African Republic Civil War"
"15-16","Arson, Petrol bombing","0","0","La Araucania Region and Bio-Bio Region","An school,and a catolic church were totaly burned in Ercilla, barricades have been registered that keep traffic interrupted in the area of Traiguén towards Victoria and Los Sauces, and between the communes of Imperial and Carahue, in the Araucanía region. Other minor attacks in Angol, Collipulli and Temuco, this attacks were motivated in response of the murder of Camilo Catrillanca, who was shot dead for members of the ""Comando Jungla, the special forces of the Carabineros de Chile [209][210][211]","Coordinadora Arauco Malleco","Mapuche conflict"
"16","Shooting","22","0","Hama Governorate, Syria","Jihadist rebels operating in Idlib led by the Al-Qaeda linked group Hurras-al-Deen killed at least 22 Syrian regime fighters in the northwest part of the Hama Governorate.[212][213]","Guardians of Religion Organization","Syrian Civil War"
"16","Arson","0","0","Villa Mascardi, Argentina","Four construction machinerys were burned in near the principal highway of Villa Mascardi, Rio Negro Province.The submitted and they entered a manuscript pamphlet related with the mapuche conflict in his pocket[214]","Resistencia Ancestral Mapuche","Mapuche conflict"
"16","Execution","2","0","Al-Shaafah, Syria","The Islamic State executed 2 women suspected of dealing with the Syrian Democratic Forces. The execution occurred in the Al-Shaafah town.[215]","Islamic State","Syrian Civil War"
"16","Melee attack, arson, looting","4","Several","Oicha, Democratic Republic of the Congo","ADF rebels attacked a village in DRC's Oicha with machetes killing 4 civilians and wounding several as well as burning and looting more than 17 houses and shops.[216][217]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"16","Bombing","1","3","Azaz, Syria","A landmine explosion while civilians were harvesting olives in a farm near Azaz killed one person and injured three others. No group has claimed responsibility for the attack but militants are suspected.[218]","Militants (suspected)","Syrian Civil War"
"16","Bombing","2","8","Karachi, Pakistan","An explosive device near the Quaidabad flyover in Karachi detonated killing two civilians and injuring eight. No group has claimed responsibility yet for the bombing.[219][220]","Tehrik-i-Taliban Pakistan (suspected)","War in North-West Pakistan"
"16","Shooting","1","4","Borno State, Nigeria","Boko Haram fighters attacked an army base at the town of Kekeno killing a soldier and injuring four others. The Boko Haram fighters tried to take over the army base; the army managed to repel the attack.[221]","Boko Haram","Boko Haram insurgency"
"17","Ambush","0","6","Libmanan, Camarines Sur, Philippines","New People's Army gunmen ambushed a patrol injuring six police officers in Libmanan town, Camarines Sur, Philippines.[222]","New People's Army","Communist rebellion in the Philippines"
"17","Shooting","5","23","Jolo, Sulu, Philippines","5 Phillipinean soldiers were killed and 23 others were wounded when they were trying to rescue hostages being held by the Abu Sayyaf in Jolo Sulu. The Abu Sayyaf terrorists opened fire on them, killing 5 and injuring 23.[223]","Abu Sayyaf","Moro Conflict"
"17","Shooting","1","0","Quetta, Pakistan","A former senior police officer was gunned down while walking towards his home by multiple assailants in Quetta. This former senior police officer had also survived other numerous attacks. The Tehrik-i-Taliban later claimed responsibility.[224]","Tehrik-i-Taliban Pakistan","War in North-West Pakistan"
"17","Mortar attack","2","13","Jalrez District, Afghanistan","Mortars launched by the Taliban struck a wedding in Maidan Wardak's Jalrez District, killing 2 civilians and wounding 13.[225]","Taliban","War in Afghanistan"
"17","Suicide Bombing","0 (+1)","0","Grozny, Russia","A woman blew herself up near the entrance of a police checkpoint in Grozny when she was asked to stop and show her documents. No one else was killed or injured in the blast.[226][227]","Islamic State – Caucasus Province (suspected)","Insurgency in the North Caucasus"
"17","Shooting, kidnapping","1","2 (kidnapped)","Shopian district, India","Terrorists kidnapped three people in the Shopian District and then shot one dead in suspicion of being informers for security forces.[228][229]","Hizbul Mujahideen (suspected)","Insurgency in Jammu and Kashmir"
"17","Artillery shelling","18","1","Latakia Governorate, Syria","Militants shelled several areas of the Latakia Governorate, killing 18 Syrian Soldiers and wounding another one.[230][231]","Tahrir al-Sham","Syrian Civil War"
"17","Shooting","3 (+7)","3 (+5)","Khan Abad District, Afghanistan","3 security forces were killed and 3 others wounded in an attack by the Taliban on a military checkpoint in Kunduz's Khan Abad District. 7 Taliban were also killed and 5 others wounded in the clashes.[232]","Taliban","War in Afghanistan"
"17","Bombing","2","0","Baraki Barak District, Afghanistan","A roadside bomb detonation killed a district chief and intelligence director in the Baraki Barak district as they were heading towards their office. The Taliban claimed responsibility for the attack.[233][234]","Taliban","War in Afghanistan"
"17","Shooting","5","4","Qadis District, Afghanistan","The Taliban attacked a police checkpoint in Afghanistan's Qadis District killing 5 guards and wounding 3. The Taliban also captured another guard.[235]","Taliban","War in Afghanistan"
"17","Shooting","3","2","Makalondi, Niger","Armed men on bikes presumed to be from the Islamic State attacked a gendarmerie station in Niger's Makalondi killing 2 gendarmes and a worker and injuring another gendarme, while leaving another one missing.[236][237]","Islamic State","Insurgency in the Maghreb"
"17","Rocket attack","2","2","North Waziristan, Pakistan","Two soldiers were killed and two others were wounded when militants attacked their vehicle with rockets in the North Waziristan region. Tehrik-i-Taliban later claimed responsibility.[238][239]","Tehrik-i-Taliban Pakistan","War in North-West Pakistan"
"17","Bombing","2","3","Mogadishu, Somalia","A roadside bomb detonated targeting a vehicle carrying AMISOM soldiers in Mogadishu killing 2 Ugandan soldiers and wounding another three. Al-Shabaab claimed responsibility.[240]","Al-Shabaab","Somali Civil War"
"17","Shooting","7","1","Hoima District, Uganda","Seven Ugandan fishermen were killed and another one wounded in a Mai-Mai militia attack on the Hoima District. The militiamen had crossed over from the Congo to attack the fishermen.[241]","Mai-Mai","Kivu conflict"
"18","Shooting","1","2","Ladha Subdivision, Pakistan","A soldier was killed and two others were wounded when militants opened fire on them while they were paroling an area in the Ladha Subdivision.[242]","Tehrik-i-Taliban Pakistan (suspected)","War in North-West Pakistan"
"18","Kidnapping, Assassination","1","1 Kidnapped","Kumba and Nkambe, Cameroon","Unidentified gunmen kidnapped a policeman in Kumba, releasing him the day after for a ransom. In other incident a policeman was kidnapped and beheaded by unidentified gunmen, despite receiving ransom from the family. The policeman had been accused of training Ambazonian fighters, and was on the way to Yaoundé to defend himself when he was kidnapped.[243][244]","Ambazonia Defence Forces (suspected)","Anglophone crisis"
"18","Grenade attack","3","20","Rajasansi, India","A congregation was attacked in India's Rajasansi when multiple masked men hurled a grenade into the crowd killing 3 people and injuring 20 others. The attack was being investigated as an act of terror and the attack also took place amid a high alert that the Jaish-e-Mohammed had entered the area nearby and were planning to move towards Delhi.[245][246]","Jaish-e-Mohammed (suspected)","Terrorism in India"
"18","Shooting","1","0","Pulwama district, India","Jaish-e-Mohammed attacked a military camp in the Pulwama District and opened fire killing a Central Reserve Police Force (CRPF) trooper.[247][248]","Jaish-e-Mohammed","Insurgency in Jammu and Kashmir"
"18","Bombing","3","4","Quetta, Pakistan","A bomb blast killed three paramilitary soldiers and wounded four others on the outskirts of the city of Quetta, Hizbul Ahrar later claimed responsibility for the bombing.[249][250]","Hizbul Ahrar","War in North-West Pakistan"
"18","Car bombing","5","16","Tikrit, Iraq","A car bomb detonated in the city of Tikrit killing 5 civilians and injuring 16 others. The Islamic State claimed responsibility for the attack.[251][252][253]","Islamic State","Iraqi insurgency"
"18","Bombing","2","2","Mogadishu, Somalia","Two people were killed and two others were wounded when a bomb exploded near a luxury vehicle that a soldier was driving in the Wedio Area near Mogadishu. The soldier was killed and a passerby civilian was killed by the blast.[254]","Al-Shabaab","Somali Civil War"
"18","Shooting","118","153","Borno State, Nigeria","Boko Haram fighters loyal to ISIL attacked a military base in the Nigerian town of Metele, killing at least 118 soldiers while at least 153 others were still missing as of today. The militants also seized tanks, armored vehicles, weapons, and ammunition.[255][256][257][258]","Boko Haram","Boko Haram insurgency"
"18","Shooting","1 (+1)","2","Constantine Province, Algeria","A clash occurred between terrorists and soldiers in the Algerian Province of Constantine, one soldier was killed and another two were wounded and one of the terrorists was also killed, while a search operation by the military is underway.[259][260]","Al-Qaeda in the Islamic Maghreb (suspected)","Insurgency in the Maghreb"
"18","Shooting","5","7","Guriceel, Somalia","5 people were killed and 7 others were injured when a gun battle broke out near the town of Guriceel between Somali Soldiers and Al-Shabaab. Most of the dead were civilians.[261]","Al-Shabaab","Somali Civil War"
"18","Bombing","0","1","Datu Hoffer, Philippines","A soldier was slightly injured when suspected Moro militants detonated an explosive device on a road at Datu Hoffer.[262]","Bangsamoro Islamic Freedom Fighters (suspected)","Moro Conflict"
"18","Bombing","1","0","Raqqa, Syria","A civilian was killed when a land mine placed by the Islamic State detonated in a Raqqa city Neighborhood.[263]","Islamic State","Syrian Civil War"
"18","Kidnapping","0","50 (kidnapped)","Gamboru, Nigeria","About 50 loggers were kidnapped after being rounded up by the Boko Haram. The mass kidnapping occurred close to the market town of Gamboru.[264]","Boko Haram","Boko Haram insurgency"
"18","Shooting","3","0","Tuz Khurmatu, Iraq","Three Iraqi fishermen were killed by Islamic State militants in the city of Tuz Khurmatu. The fishermen were ambushed while they were fishing and later killed, while there bodies were discovered a few days later.[265]","Islamic State","Iraqi insurgency"
"19","Rocket attack","3","Several","Oicha, Democratic Republic of the Congo","Three people died when suspected ADF rebels fired a rocket at a Jeep Land Cruiser in a village at Oicha. The rocket explosion caused a fire in which 3 motorcycles were also burnt, several people were missing and injured.[266]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"19","Shooting","2","0","Makhmur, Iraq","The Islamic State attacked a military checkpoint in Iraq's Makhmur town leaving two Iraqi Policemen dead.[267]","Islamic State","Iraqi insurgency"
"19","Kidnapping, shooting","1","0","San Pedro Department, Paraguay","Members of the Paraguayan People's Army kidnapped a Brazilian farmer then shot him dead in the San Pedro Department.[268][269]","Paraguayan People's Army","Insurgency in Paraguay"
"19","Shooting","4","Several","Deir ez-Zor District, Syria","An attack by Islamic State gunmen on a SDF checkpoint in the Deir ez-Zor suburbs left four dead and several others wounded.[270]","Islamic State","Syrian Civil War"
"19","Shooting, Bombing","1","4","Khanaqin District, Iraq","A bomb and shooting attack on a police patrol killed an officer and wounded four others in the area of the Khanaqin, no group claimed responsibility but the Islamic State was most likely behind the blast.[271][272][273]","Islamic State","Iraqi insurgency"
"19","Shooting, kidnapping","9","15","Borno State, Nigeria","Nine farmers were killed and an additional three were injured, when Boko Haram terrorists opened fire on the farmers as they were working in the Borno State. Boko Haram also kidnapped and abducted 12 farmers.[274][275]","Boko Haram","Boko Haram insurgency"
"19","Artillery shelling","2","7","Aleppo Governorate, Syria","Militants shelled several areas of the Aleppo Province killing two Syrian Soldiers and wounding seven more.[276]","Guardians of Religion Organization (suspected)","Syrian Civil War"
"19","Shooting","1 (+2)","2","Shopian district, India","A shootout between security forces and terrorists in the Shopian District left an officer dead and two wounded. Two terrorists were also killed in the encounter.[277]","Jaish-e-Mohammed","Insurgency in Jammu and Kashmir"
"20","Kidnapping, Shooting","0 (+5)","9 Kidnapped","Kumba, Cameroon","Unidentified gunmen kidnapped nine students and a teacher from Lords Bilingual Secondary school in Kumba. The army went on a search, and was able to locate the kidnappers' camp. At night the camp was raided, resulting in the death of two kidnappers and the capture of one, while three students were rescued. The remaining seven hostages were able to escape on their own, while the army pursued the remaining kidnappers into the bushes. Two more kidnappers, including the leader, were killed the next morning","Amba Boys (suspected)","Anglophone crisis"
"20","Shooting","2","0","Mogadishu, Somalia","A Somali police officer and his bodyguard were shot dead outside a hotel in Mogadishu by Al-Shabaab gunmen.[278]","Al-Shabaab","Somali Civil War"
"20","Suicide bombing","55 (+1)","94","Kabul, Afghanistan","November 2018 Kabul attack: A suicide bomber detonated his or her explosives inside a wedding hall in Kabul where hundreds of scholars and clerics had gathered to mark the birthday of Islam's Prophet Muhammad. The suicide bombing killed at least 55 people and injured 94, no group has claimed responsibility yet for the blast, but the Islamic State is suspected, while the Taliban denied any involvement in the attack.[279][280][281][282][283]","Islamic State (suspected)","War in Afghanistan"
"20","Grenade attack","1","3","Samba district, India","A grenade attack by militants on a police camp in the Samba District left an officer dead and three wounded.[284]","Jaish-e-Mohammed (suspected)","Insurgency in Jammu and Kashmir"
"20","Bombing, shooting","2","6","Mopti Region, Mali","An IED followed by gunfire struck a military vehicle in the Mopti region, killing two occupants and injuring six.[285]","Al-Qaeda in the Islamic Maghreb (suspected)","Northern Mali conflict"
"20","Bombing","3","2","Shah Wali Kot District, Afghanistan","A bomb attack by the Taliban in Kandahar's Shah Wali Kot District left three policemen dead and two others wounded.[286]","Taliban","War in Afghanistan"
"20","Beheading","1","0","Macomia District, Mozambique","A person was beheaded by Ansar al Sunna insurgents in an attack on a village in the Macomia District, Mozambique.[287]","Ansar al Sunna","Islamist insurgency in Mozambique"
"20","Stabbing","0","2","Brussels, Belgium","2018 Brussels stabbing attack: A lone wolf terrorist attacked police officers outside a police station. One police officer was wounded and the attacker was shot and injured. The police suspects Islamic terrorism.[288]","Issam T","Islamic terrorism in Europe"
"21","Assassination","1","0","Belo, Cameroon","In Belo, the Vice Principal of the Government Bilingual High School was killed in his own home by unidentified gunmen.[289]","Ambazonian Separatist","Anglophone crisis"
"21","Bombing","0","2","Jamundí, Colombia","Two soldiers were injured when assailants threw an improvised explosive device against the security forces.[290]","ELN (suspected)","Colombian conflict"
"21","Bombing","2","0","Bajaur District, Pakistan","A roadside bomb struck a vehicle in the Bajaur District resulting in the deaths of two people. The vehicle was also completely destroyed and the Tehrik-i-Taliban claimed responsibility.[291][292]","Tehrik-i-Taliban Pakistan","War in North-West Pakistan"
"21","Bombing","0","10","Chaman, Pakistan","A bomb exploded inside a mosque in the Pakistani city of Chaman. The bomb blast injured at least 10 people and no group has claimed responsibility yet for the bombing.[293][294]","Unknown","Insurgency in Balochistan"
"22","Shooting","0","0","Beni, Democratic Republic of the Congo","Militants beloging tothe Allied Democratic Forces fired a MONUSCO,  The attack came in the eastern region of Beni, where last week eight UN peacekeepers died in a clash with ADF.[295]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"22","Shooting","3","0","Beled Hawo, Somalia","Al-Shabaab attacked a police station in the town of Beled Hawo leaving three people dead, according to security forces the attack was managed to be repulsed.[296]","Al-Shabaab","Somali Civil War"
"22","Shooting, ambush","4","7","Qala e Naw, Afghanistan","The Taliban ambushed a military convoy carrying soldiers in Qala-e-Naw, killing 4 soldiers and injuring 7 others.[297][298]","Taliban","War in Afghanistan"
"22","Bombing","0","0","Waeng District, Thailand","A homemade bomb detonate near a team of rangers removed banners hanging on a road to demand independence for so-called Patani state. No one were injuried in the incident[299]","Barisan Revolusi Nasional","South Thailand Insurgency"
"22","Shooting","8","5","Diffa Department, Niger","Presumed Boko Haram militants killed 8 people and injured 5 others in an attack on a French drilling company site in the Diffa Department.[300][301][302]","Boko Haram","Boko Haram insurgency"
"22","Bombing","4","7","Mosul, Iraq","A roadside bomb detonated near a bus in a town near Mosul killing four schoolchildren and injuring seven others. No group claimed responsibility but the attack was blamed on the Islamic State.[303][304]","Islamic State","Iraqi insurgency"
"22","Grenade attack","1","3","Sivasagar district, India","Suspected militants of Ulfa-i attacked with a grenades a shop in the Sivasagar district killing a person and injuring three others.[305]","United Liberation Front of Assam (suspected)","Insurgency in Northeast India"
"22","Shooting","2 (+1)","3","Zamboanga City, Philippines","A shootout between the Abu Sayyaf and security forces  left a child and woman dead as well as three minors injured. An Abu Sayyaf fighter was also killed in the shootout which happened in the Zamboanga Area.[306][307]","Abu Sayyaf","Moro Conflict"
"22","Bombing","2","4","Badush Dam, Iraq","Two paramilitary soldiers were killed and four others wounded when their vehicle ran over a landmine near the Badush Dam. The landmine had been left by the Islamic State.[308]","Islamic State","Iraqi insurgency"
"22","Melee attack, arson","12","0","Nangade District, Mozambique","Presumed Ansar-al-Sunna attacked a village in the Nangade district using machetes killing 12 villagers the insurgents afterwards set on fire and burnt at least 40 homes.[309]","Ansar al Sunna","Islamist insurgency in Mozambique"
"22","Shooting","2","0","Kapho District, Thailand","Two civilian defense volunteers were gunned down by multiple insurgents at a market in Pattani's Kapho District.[310]","Barisan Revolusi Nasional","South Thailand insurgency"
"22","Shooting","10","0","Tadmur District, Syria","An Islamic State attack on Syrian Soldier positions in the Tadmur area of Homs left at least 10 Syrian Soldiers killed.[311]","Islamic State","Syrian Civil War"
"23","Shooting","4 (+3)","0","Karachi, Pakistan","2018 Karachi Chinese consulate attack: Four people were killed in an armed assault on the Chinese consulate in Karachi, Pakistan.[312][313][314] Three attackers were also killed by security forces.[315] The attack was claimed by the Balochistan Liberation Army.[316]","Balochistan Liberation Army","Insurgency in Balochistan"
"23","Shooting","1","0","Marrupa District, Mozambique","A guard who worked at the palace of the governor of the northern province of Niassa was gunned down in Friday night at the Marrupa District by multiple armed gunmen believed to be from the Ansar-al-Sunna group.[317]","Ansar al Sunna","Islamist insurgency in Mozambique"
"23","Suicide Bombing","34 (+1)","56","Kalaya, Pakistan","2018 Orakzai bombing: A suicide bomber detonation in a market killed 34 people and wounded around 56 people at a market in the Shi'ite dominated region of Kalaya, Khyber Pakhtunkhwa, northern Pakistan. The Islamic State claimed responsibility.[318][319][320][321][322][323]","Islamic State","War in North-West Pakistan"
"23","Suicide Bombing","27 (+1)","57","Khost Province, Afghanistan","A suicide bombing left 27 Afghan National Army personnel dead and another 57 wounded in a mosque at an army base in the Khost Province, Afghanistan. The Islamic State claimed responsibility for the attack.[324][325][326][327]","Islamic State","War in Afghanistan"
"23","Arson","0","0","Curanilahue, Chile","Three forestal machinery and a container were burned during an arson attack in El Descabezado sector, Arauco Province.The Coordinadora Arauco Malleco claimed responsibility for the attack.[328]","Coordinadora Arauco Malleco","Mapuche conflict"
"23","Shooting, rocket attack","5","1","Mudiyah District, Yemen","Militants attacked a military checkpoint with machine guns and rocket launchers in the Mudiyah District. The attackers killed five Emirati soldiers and injured an additional one. No group claimed responsibility but the attack was blamed on Al-Qaeda In the Arabian Peninsula.[329]","Al-Qaeda in the Arabian Peninsula","Yemeni Civil War"
"23","Bombing","0","4","Dera Bugti District, Pakistan","Four people were injured in the Dera Bugti District when their passenger vehicle struck a roadside bomb, no group has claimed responsibility for the blast.[330][331]","Unknown","Insurgency in Balochistan"
"23","Shooting, kidnapping","9","11","Tazirbu, Libya","Multiple armed gunmen believed to be ISIS attacked a police station in the town of Tazirbu, killing 9 police officers as well as kidnapping 11 locals and police officers.[332][333]","Islamic State","Libyan Civil War"
"23","Shooting","1","1","Beni, Democratic Republic of the Congo","ADF gunmen on motorcycles shot a civilian dead and injured another one in an attack on the village of Boikene close to the city of Beni.[334]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"23","Bombing","2","2","El Tarra, Colombia","2 Colombian soldiers were killed and 2 were wounded when an explosive device exploded as they were guarding a pipeline in the municipality of El Tarra. The attack was blamed on the ELN.[335][336]","ELN","Colombian conflict"
"23-25","Shootings","92(+61)","?","Deir ez-Zor Governorate, Syria","The Islamic State attacked positions of the Syrian Democratic Forces in the Deirezzor Governorate, killing 92 SDF soldiers, and injuring an unknown amount of others. 61 Islamic State fighters were also killed in the attacks, while 51 civilians died but due to airstrikes.[337][338][339][340]","Islamic State","Syrian Civil War"
"24","Kidnapping","0","3 Kidnapped","Muyuka, Cameroon","A Catholic priest, a deacon and their driver were kidnapped in Munyenge, Muyuka, sub division of the South West region of Cameroon.[341]","Ambazonian separatist","Anglophone crisis"
"24","Bombing, shooting","10","Several","Balad, Somalia","A bomb and shooting attack by Al-Shabaab on an armored vehicle carrying soldiers in the town of Balad as they were heading to Mogadishu, killed 10 soldiers and injured several others.[342]","Al-Shabaab","Somali Civil War"
"24","Kidnapping","0","15 (kidnapped)","Toumour, Niger","15 girls were kidnapped by 50 Boko Haram gunmen in a village close to the town of Toumour, Niger.[343][344]","Boko Haram","Boko Haram insurgency"
"24","Bombing","2","1","Badush, Iraq","A bomb blast in Badush Town killed 2 policemen and injured another one. The bomb exploded as the policemen were patrolling.[345]","Islamic State (suspected)","Iraqi insurgency"
"24","Bombing","5","0","Aleppo Governorate, Syria","An explosive device left by the Islamic State, detonated killing 5 children in the Tal al Hawa town of Northern parts of the Aleppo Province.[346]","Islamic State","Syrian Civil War"
"24","Chemical attack","0","100","Aleppo, Syria","Militants shelled several parts of Aleppo with projectiles containing possible chlorine gas, at least 100 people suffered suffocation problems in the attack.[347][348]","Ahrar al-Sham (suspected)","Syrian Civil War"
"25","Bombing","0","3","Baidoa, Somalia","Three people were injured in a bomb attack on a coffee shop in Somalia's Baidoa, Al-Shabaab is suspected for the attack.[349]","Al-Shabaab (suspected)","Somali Civil War"
"25","Bombing","3","0","Manbij, Syria","Three members of the SDF in Manbij died when an explosive device planted by Islamic State militants exploded.[350]","Islamic State","Syrian Civil War"
"25","Arson","0","0","Collipulli, Chile","An arson attack against a farm were reported in Collipulli, Chile. The attack destroyed forestry machinery and a barn.[351]","Coordinadora Arauco Malleco (suspected)","Mapuche conflict"
"25","Shooting","10","3","Qaysar District, Afghanistan","The Taliban stormed a security checkpoint in the Qaisar district of the northern Faryab province, killing 10 personnel and injuring 3 others. The Taliban ran off after the attack.[352]","Taliban","War in Afghanistan"
"25","Shooting","3","0","Songkhla Province, Thailand","Presumed insurgents gunned down two defense volunteers and an assistant village head in a market in Thailand's Songkhla Province. The insurgents also took two M16 assault rifles and a pistol belonging to the victims and fled.[353][354]","Barisan Revolusi Nasional","South Thailand insurgency"
"25","Shooting, ambush","22","2","Farah Province, Afghanistan","The Taliban ambushed a police convoy and opened fire in the Farah Province, killing 22 police officers and wounding 2 others.[355][356]","Taliban","War in Afghanistan"
"26","Suicide car bombing, shooting","20 (+4)","20","Galkayo, Somalia","A suicide car bomber detonated at the gate of a religious center in Galkayo ran by a controversial cleric killing 17 people (including the cleric). Afterwards four gunmen stormed the building and began an exchange of fire killing 3 officers and resulting in 3 militants dead and one arrested, in total 20 people were killed and 20 were injured. The attack was claimed by Al-Shabaab; it is said that the cleric was killed for having music in religious ceremonies.[357][358]","Al-Shabaab","Somali Civil War"
"26","Car bombing","8","15","Mogadishu, Somalia","A car bomb blast targeting a crowded marketplace in Mogadishu killed 8 people and injured 15 others, the attack was blamed on Al-Shabaab.[359]","Al-Shabaab","Somali Civil War"
"26","Shooting","2","0","North Kivu, Democratic Republic of the Congo","Two civilians on a motorbike were ambushed and killed by presumed members of the Allied Democratic Forces. The attack took place at the Mbau village in the North Kivu Province.[360]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"26","Shooting, arson, looting","8","0","Oicha, Democratic Republic of the Congo","8 civilians were killed in an attack in a neighborhood in Ocha by the Allied Democratic Forces group. The attackers also burned more than five houses and looted two others.[361][362]","Allied Democratic Forces","Allied Democratic Forces insurgency"
"26","Melee attack","4","1","Borno State, Nigeria","Boko Haram jihadists hacked 4 farmers to death and left another farmer with serious injuries in an attack in Jiddari-Polo, Borno State, Nigeria.[363]","Boko Haram","Boko Haram insurgency"
